,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
442,10,,,,,False,,True,Bye Week,,,,,,,,,,,,,2002,,,
443,11,Sun,November 17,4:05PM ET,W,False,8-2,True,Carolina Panthers,23.0,10.0,19.0,314.0,247.0,67.0,2.0,14.0,231.0,168.0,63.0,4.0,2002,-5.0,16.68,-1.47
444,12,Sun,November 24,4:15PM ET,W,False,9-2,True,Green Bay Packers,21.0,7.0,14.0,246.0,153.0,93.0,1.0,15.0,267.0,171.0,96.0,4.0,2002,-11.1,23.27,-0.72
445,13,Sun,December 1,8:37PM ET,L,False,9-3,False,New Orleans Saints,20.0,23.0,17.0,283.0,249.0,34.0,3.0,14.0,238.0,136.0,102.0,1.0,2002,-4.74,4.22,-0.71
446,14,Sun,December 8,1:01PM ET,W,False,10-3,True,Atlanta Falcons,34.0,10.0,22.0,421.0,271.0,150.0,,10.0,181.0,119.0,62.0,1.0,2002,18.28,10.56,-4.09
447,15,Sun,December 15,1:04PM ET,W,False,11-3,False,Detroit Lions,23.0,20.0,22.0,376.0,253.0,123.0,,15.0,292.0,148.0,144.0,1.0,2002,7.14,-0.71,-1.45
448,16,Mon,December 23,9:05PM ET,L,False,11-4,True,Pittsburgh Steelers,7.0,17.0,18.0,277.0,203.0,74.0,3.0,19.0,327.0,233.0,94.0,1.0,2002,-15.94,1.03,3.19
449,17,Sun,December 29,8:36PM ET,W,False,12-4,False,Chicago Bears,15.0,0.0,15.0,272.0,111.0,161.0,,14.0,218.0,133.0,85.0,4.0,2002,-5.63,19.07,-3.35
450,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2002,,,
451,Division,Sun,January 12,1:01PM ET,W,False,13-4,True,San Francisco 49ers,31.0,6.0,21.0,329.0,208.0,121.0,2.0,14.0,228.0,166.0,62.0,5.0,2002,6.46,22.73,-5.49
452,Conf. Champ.,Sun,January 19,3:08PM ET,W,False,14-4,False,Philadelphia Eagles,27.0,10.0,15.0,308.0,259.0,49.0,1.0,20.0,312.0,232.0,80.0,3.0,2002,-2.9,24.0,-8.1
453,SuperBowl,Sun,January 26,6:26PM ET,W,False,15-4,N,Oakland Raiders,48.0,21.0,24.0,365.0,215.0,150.0,1.0,11.0,269.0,250.0,19.0,5.0,2002,4.38,36.42,-9.42
454,1,Mon,September 8,9:09PM ET,W,False,1-0,False,Philadelphia Eagles,17.0,0.0,19.0,328.0,238.0,90.0,1.0,13.0,245.0,124.0,121.0,2.0,2003,0.34,15.35,-0.62
455,2,Sun,September 14,4:05PM ET,L,True,1-1,True,Carolina Panthers,9.0,12.0,25.0,397.0,337.0,60.0,1.0,14.0,258.0,87.0,171.0,2.0,2003,-7.1,19.44,-15.49
456,3,Sun,September 21,1:03PM ET,W,False,2-1,False,Atlanta Falcons,31.0,10.0,18.0,316.0,184.0,132.0,1.0,13.0,136.0,107.0,29.0,5.0,2003,-4.12,18.34,2.84
457,4,,,,,False,,True,Bye Week,,,,,,,,,,,,,2003,,,
458,5,Mon,October 6,9:15PM ET,L,True,2-2,True,Indianapolis Colts,35.0,38.0,25.0,457.0,318.0,139.0,1.0,24.0,455.0,381.0,74.0,2.0,2003,-11.81,-0.23,2.69
459,6,Sun,October 12,1:03PM ET,W,False,3-2,False,Washington Redskins,35.0,13.0,25.0,379.0,268.0,111.0,,19.0,275.0,207.0,68.0,3.0,2003,21.8,10.08,-6.35
460,7,Sun,October 19,4:15PM ET,L,False,3-3,False,San Francisco 49ers,7.0,24.0,14.0,326.0,258.0,68.0,4.0,22.0,458.0,246.0,212.0,2.0,2003,-11.77,-8.26,4.49
461,8,Sun,October 26,1:01PM ET,W,False,4-3,True,Dallas Cowboys,16.0,0.0,14.0,261.0,133.0,128.0,,9.0,178.0,118.0,60.0,3.0,2003,-6.91,22.81,2.77
462,9,Sun,November 2,1:05PM ET,L,False,4-4,True,New Orleans Saints,14.0,17.0,21.0,352.0,296.0,56.0,6.0,10.0,257.0,133.0,124.0,1.0,2003,-12.13,15.29,-4.69
463,10,Sun,November 9,1:02PM ET,L,False,4-5,False,Carolina Panthers,24.0,27.0,18.0,347.0,258.0,89.0,1.0,18.0,341.0,263.0,78.0,2.0,2003,-7.01,6.33,-4.43
464,11,Sun,November 16,4:15PM ET,L,False,4-6,True,Green Bay Packers,13.0,20.0,10.0,285.0,131.0,154.0,3.0,15.0,282.0,92.0,190.0,1.0,2003,-12.07,5.96,-1.83
465,12,Mon,November 24,9:10PM ET,W,False,5-6,True,New York Giants,19.0,13.0,21.0,358.0,265.0,93.0,3.0,12.0,212.0,133.0,79.0,4.0,2003,-12.31,20.61,-1.82
466,13,Sun,November 30,8:36PM ET,L,False,5-7,False,Jacksonville Jaguars,10.0,17.0,16.0,221.0,144.0,77.0,1.0,21.0,359.0,224.0,135.0,1.0,2003,-9.37,-3.86,1.1
467,14,Sun,December 7,1:03PM ET,W,False,6-7,False,New Orleans Saints,14.0,7.0,16.0,314.0,207.0,107.0,1.0,16.0,292.0,202.0,90.0,3.0,2003,-7.54,12.75,2.81
468,15,Sun,December 14,1:01PM ET,W,False,7-7,True,Houston Texans,16.0,3.0,24.0,398.0,237.0,161.0,,7.0,107.0,42.0,65.0,,2003,7.64,12.73,-2.76
469,16,Sat,December 20,1:32PM ET,L,False,7-8,True,Atlanta Falcons,28.0,30.0,25.0,440.0,346.0,94.0,4.0,16.0,267.0,119.0,148.0,1.0,2003,-0.09,-0.14,-3.05
470,17,Sun,December 28,1:03PM ET,L,False,7-9,False,Tennessee Titans,13.0,33.0,16.0,274.0,185.0,89.0,4.0,20.0,344.0,232.0,112.0,1.0,2003,-12.98,-5.04,-2.11
471,1,Sun,September 12,1:06PM ET,L,False,0-1,False,Washington Redskins,10.0,16.0,10.0,169.0,139.0,30.0,2.0,13.0,291.0,125.0,166.0,1.0,2004,-22.38,10.57,5.9
472,2,Sun,September 19,4:05PM ET,L,False,0-2,True,Seattle Seahawks,6.0,10.0,17.0,271.0,179.0,92.0,3.0,9.0,182.0,124.0,58.0,1.0,2004,-17.04,19.2,-5.12
473,3,Sun,September 26,8:35PM ET,L,False,0-3,False,Oakland Raiders,20.0,30.0,19.0,389.0,297.0,92.0,1.0,23.0,399.0,226.0,173.0,2.0,2004,-0.81,-10.13,0.09
474,4,Sun,October 3,4:15PM ET,L,False,0-4,True,Denver Broncos,13.0,16.0,12.0,269.0,159.0,110.0,1.0,19.0,249.0,138.0,111.0,,2004,-1.65,-0.36,-3.7
475,5,Sun,October 10,1:03PM ET,W,False,1-4,False,New Orleans Saints,20.0,17.0,16.0,319.0,238.0,81.0,1.0,16.0,251.0,106.0,145.0,2.0,2004,1.06,10.51,-7.2
476,6,Mon,October 18,9:09PM ET,L,False,1-5,False,St. Louis Rams,21.0,28.0,17.0,332.0,277.0,55.0,4.0,14.0,324.0,230.0,94.0,2.0,2004,-14.15,1.5,4.57
477,7,Sun,October 24,1:02PM ET,W,False,2-5,True,Chicago Bears,19.0,7.0,17.0,293.0,155.0,138.0,2.0,11.0,167.0,91.0,76.0,2.0,2004,-8.35,20.05,0.66
478,8,,,,,False,,True,Bye Week,,,,,,,,,,,,,2004,,,
479,9,Sun,November 7,1:00PM ET,W,False,3-5,True,Kansas City Chiefs,34.0,31.0,23.0,418.0,288.0,130.0,,27.0,459.0,354.0,105.0,3.0,2004,23.59,-13.45,-7.4
480,10,Sun,November 14,1:05PM ET,L,False,3-6,False,Atlanta Falcons,14.0,24.0,14.0,193.0,125.0,68.0,1.0,18.0,325.0,120.0,205.0,1.0,2004,-10.56,-1.38,1.28
481,11,Sun,November 21,1:01PM ET,W,False,4-6,True,San Francisco 49ers,35.0,3.0,19.0,352.0,193.0,159.0,2.0,13.0,197.0,125.0,72.0,2.0,2004,5.39,20.8,-0.56
482,12,Sun,November 28,1:04PM ET,L,False,4-7,False,Carolina Panthers,14.0,21.0,20.0,398.0,336.0,62.0,3.0,15.0,300.0,188.0,112.0,1.0,2004,-3.58,-4.7,3.22
483,13,Sun,December 5,1:02PM ET,W,False,5-7,True,Atlanta Falcons,27.0,0.0,16.0,247.0,115.0,132.0,1.0,13.0,255.0,92.0,163.0,5.0,2004,-3.73,33.7,-0.49
484,14,Sun,December 12,4:15PM ET,L,False,5-8,False,San Diego Chargers,24.0,31.0,21.0,436.0,373.0,63.0,4.0,18.0,336.0,206.0,130.0,3.0,2004,-5.03,-2.74,-1.87
485,15,Sun,December 19,4:05PM ET,L,False,5-9,True,New Orleans Saints,17.0,21.0,17.0,283.0,114.0,169.0,4.0,15.0,247.0,132.0,115.0,1.0,2004,-8.1,4.83,-1.58
486,16,Sun,December 26,4:15PM ET,L,False,5-10,True,Carolina Panthers,20.0,37.0,22.0,345.0,299.0,46.0,3.0,22.0,348.0,207.0,141.0,,2004,-4.53,-17.94,3.29
487,17,Sun,January 2,4:06PM ET,L,False,5-11,False,Arizona Cardinals,7.0,12.0,11.0,249.0,187.0,62.0,4.0,12.0,222.0,115.0,107.0,1.0,2004,-26.42,23.24,-3.04
488,1,Sun,September 11,1:05PM ET,W,False,1-0,False,Minnesota Vikings,24.0,13.0,12.0,345.0,199.0,146.0,2.0,15.0,248.0,215.0,33.0,5.0,2005,-7.61,20.06,-0.51
489,2,Sun,September 18,1:02PM ET,W,False,2-0,True,Buffalo Bills,19.0,3.0,18.0,318.0,127.0,191.0,,8.0,147.0,100.0,47.0,,2005,5.69,14.3,-0.74
490,3,Sun,September 25,1:02PM ET,W,False,3-0,False,Green Bay Packers,17.0,16.0,19.0,293.0,132.0,161.0,1.0,15.0,260.0,185.0,75.0,4.0,2005,-3.29,3.48,5.31
491,4,Sun,October 2,1:02PM ET,W,False,4-0,True,Detroit Lions,17.0,13.0,17.0,353.0,284.0,69.0,4.0,11.0,226.0,135.0,91.0,1.0,2005,-4.62,13.04,-4.07
492,5,Sun,October 9,1:03PM ET,L,False,4-1,False,New York Jets,12.0,14.0,20.0,285.0,201.0,84.0,1.0,15.0,212.0,150.0,62.0,3.0,2005,-8.11,-1.56,12.1
493,6,Sun,October 16,1:02PM ET,W,False,5-1,True,Miami Dolphins,27.0,13.0,15.0,342.0,162.0,180.0,1.0,13.0,307.0,243.0,64.0,2.0,2005,-2.27,20.5,-3.82
494,7,,,,,False,,True,Bye Week,,,,,,,,,,,,,2005,,,
495,8,Sun,October 30,4:15PM ET,L,False,5-2,False,San Francisco 49ers,10.0,15.0,13.0,275.0,232.0,43.0,3.0,9.0,208.0,50.0,158.0,,2005,-19.01,17.94,-3.54
496,9,Sun,November 6,1:02PM ET,L,False,5-3,True,Carolina Panthers,14.0,34.0,18.0,270.0,226.0,44.0,4.0,15.0,287.0,210.0,77.0,,2005,-18.79,-5.61,3.26
497,10,Sun,November 13,4:15PM ET,W,False,6-3,True,Washington Redskins,36.0,35.0,19.0,340.0,279.0,61.0,1.0,23.0,389.0,204.0,185.0,3.0,2005,10.66,0.54,-6.09
498,11,Sun,November 20,1:05PM ET,W,False,7-3,False,Atlanta Falcons,30.0,27.0,15.0,258.0,118.0,140.0,1.0,26.0,443.0,293.0,150.0,2.0,2005,3.54,-9.51,6.91
499,12,Sun,November 27,1:02PM ET,L,False,7-4,True,Chicago Bears,10.0,13.0,15.0,275.0,168.0,107.0,1.0,15.0,239.0,121.0,118.0,1.0,2005,-10.25,9.96,-3.8
500,13,Sun,December 4,1:05PM ET,W,False,8-4,False,New Orleans Saints,10.0,3.0,14.0,248.0,115.0,133.0,,16.0,279.0,214.0,65.0,4.0,2005,-0.98,11.53,-3.66
501,14,Sun,December 11,1:03PM ET,W,False,9-4,False,Carolina Panthers,20.0,10.0,17.0,247.0,133.0,114.0,,14.0,276.0,194.0,82.0,1.0,2005,1.48,8.62,2.27
502,15,Sat,December 17,1:33PM ET,L,False,9-5,False,New England Patriots,0.0,28.0,12.0,138.0,108.0,30.0,1.0,22.0,336.0,253.0,83.0,,2005,-20.78,-10.09,0.69
503,16,Sat,December 24,1:02PM ET,W,True,10-5,True,Atlanta Falcons,27.0,24.0,30.0,444.0,270.0,174.0,3.0,19.0,281.0,127.0,154.0,1.0,2005,7.22,0.01,-2.86
504,17,Sun,January 1,1:02PM ET,W,False,11-5,True,New Orleans Saints,27.0,13.0,14.0,285.0,136.0,149.0,,18.0,306.0,235.0,71.0,3.0,2005,2.05,9.6,3.1
505,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2005,,,
506,Wild Card,Sat,January 7,4:34PM ET,L,False,11-6,True,Washington Redskins,10.0,17.0,17.0,243.0,168.0,75.0,3.0,9.0,120.0,25.0,95.0,1.0,2005,-25.23,15.84,2.05
507,1,Sun,September 10,1:01PM ET,L,False,0-1,True,Baltimore Ravens,0.0,27.0,8.0,142.0,116.0,26.0,3.0,16.0,271.0,168.0,103.0,,2006,-35.12,2.29,5.07
508,2,Sun,September 17,1:05PM ET,L,False,0-2,False,Atlanta Falcons,3.0,14.0,22.0,351.0,311.0,40.0,3.0,22.0,382.0,76.0,306.0,2.0,2006,-4.34,-7.02,3.46
509,3,Sun,September 24,1:03PM ET,L,False,0-3,True,Carolina Panthers,24.0,26.0,13.0,209.0,145.0,64.0,2.0,22.0,350.0,249.0,101.0,3.0,2006,-3.87,0.83,-0.69
510,4,,,,,False,,True,Bye Week,,,,,,,,,,,,,2006,,,
511,5,Sun,October 8,1:03PM ET,L,False,0-4,False,New Orleans Saints,21.0,24.0,18.0,406.0,219.0,187.0,1.0,15.0,314.0,171.0,143.0,,2006,5.5,-0.31,-5.39
512,6,Sun,October 15,1:02PM ET,W,False,1-4,True,Cincinnati Bengals,14.0,13.0,21.0,300.0,174.0,126.0,1.0,14.0,305.0,252.0,53.0,,2006,-1.14,7.23,-7.32
513,7,Sun,October 22,1:02PM ET,W,False,2-4,True,Philadelphia Eagles,23.0,21.0,14.0,196.0,85.0,111.0,,22.0,506.0,298.0,208.0,4.0,2006,-4.05,-2.15,3.25
514,8,Sun,October 29,1:04PM ET,L,False,2-5,False,New York Giants,3.0,17.0,10.0,174.0,134.0,40.0,1.0,16.0,251.0,143.0,108.0,,2006,-29.45,10.2,5.29
515,9,Sun,November 5,1:02PM ET,L,False,2-6,True,New Orleans Saints,14.0,31.0,11.0,226.0,158.0,68.0,1.0,19.0,363.0,314.0,49.0,,2006,-11.86,-7.79,1.99
516,10,Mon,November 13,8:40PM ET,L,False,2-7,False,Carolina Panthers,10.0,24.0,13.0,222.0,153.0,69.0,4.0,17.0,318.0,240.0,78.0,2.0,2006,-17.51,-1.16,2.55
517,11,Sun,November 19,1:03PM ET,W,False,3-7,True,Washington Redskins,20.0,17.0,19.0,359.0,178.0,181.0,2.0,15.0,252.0,193.0,59.0,1.0,2006,4.11,-0.34,1.5
518,12,Thu,November 23,4:25PM ET,L,False,3-8,False,Dallas Cowboys,10.0,38.0,10.0,211.0,110.0,101.0,2.0,27.0,435.0,298.0,137.0,,2006,-6.68,-24.69,4.65
519,13,Sun,December 3,4:15PM ET,L,False,3-9,False,Pittsburgh Steelers,3.0,20.0,16.0,254.0,144.0,110.0,4.0,13.0,267.0,191.0,76.0,1.0,2006,-23.9,5.78,2.37
520,14,Sun,December 10,1:02PM ET,L,False,3-10,True,Atlanta Falcons,6.0,17.0,15.0,272.0,192.0,80.0,2.0,15.0,280.0,141.0,139.0,1.0,2006,-17.35,4.65,2.04
521,15,Sun,December 17,1:05PM ET,L,True,3-11,False,Chicago Bears,31.0,34.0,11.0,357.0,300.0,57.0,2.0,27.0,446.0,312.0,134.0,1.0,2006,-8.71,-9.42,15.69
522,16,Sun,December 24,1:03PM ET,W,False,4-11,False,Cleveland Browns,22.0,7.0,21.0,355.0,202.0,153.0,2.0,12.0,187.0,96.0,91.0,4.0,2006,-3.79,20.93,1.94
523,17,Sun,December 31,1:03PM ET,L,False,4-12,True,Seattle Seahawks,7.0,23.0,15.0,287.0,177.0,110.0,2.0,28.0,344.0,212.0,132.0,1.0,2006,-5.12,-7.27,-4.9
524,1,Sun,September 9,4:15PM ET,L,False,0-1,False,Seattle Seahawks,6.0,20.0,13.0,284.0,194.0,90.0,2.0,17.0,343.0,204.0,139.0,1.0,2007,-9.92,-3.2,0.33
525,2,Sun,September 16,1:03PM ET,W,False,1-1,True,New Orleans Saints,31.0,14.0,14.0,330.0,243.0,87.0,,19.0,343.0,244.0,99.0,2.0,2007,12.58,0.62,6.09
526,3,Sun,September 23,1:02PM ET,W,False,2-1,True,St. Louis Rams,24.0,3.0,22.0,322.0,140.0,182.0,1.0,18.0,245.0,109.0,136.0,3.0,2007,9.29,8.28,5.45
527,4,Sun,September 30,4:06PM ET,W,False,3-1,False,Carolina Panthers,20.0,7.0,22.0,365.0,176.0,189.0,1.0,13.0,236.0,137.0,99.0,2.0,2007,1.72,16.61,-1.63
528,5,Sun,October 7,4:05PM ET,L,False,3-2,False,Indianapolis Colts,14.0,33.0,12.0,177.0,160.0,17.0,1.0,28.0,400.0,253.0,147.0,1.0,2007,-0.59,-22.69,4.38
529,6,Sun,October 14,1:03PM ET,W,False,4-2,True,Tennessee Titans,13.0,10.0,13.0,304.0,274.0,30.0,1.0,20.0,317.0,221.0,96.0,3.0,2007,4.54,-1.41,-1.21
530,7,Sun,October 21,1:03PM ET,L,False,4-3,False,Detroit Lions,16.0,23.0,27.0,422.0,298.0,124.0,2.0,17.0,278.0,131.0,147.0,,2007,6.7,-8.73,-6.8
531,8,Sun,October 28,4:05PM ET,L,False,4-4,True,Jacksonville Jaguars,23.0,24.0,18.0,385.0,249.0,136.0,3.0,12.0,219.0,86.0,133.0,,2007,-9.57,8.91,1.14
532,9,Sun,November 4,1:00PM ET,W,False,5-4,True,Arizona Cardinals,17.0,10.0,18.0,350.0,188.0,162.0,,9.0,195.0,172.0,23.0,2.0,2007,-0.39,12.36,-3.13
533,10,,,,,False,,True,Bye Week,,,,,,,,,,,,,2007,,,
534,11,Sun,November 18,1:05PM ET,W,False,6-4,False,Atlanta Falcons,31.0,7.0,15.0,305.0,156.0,149.0,2.0,15.0,265.0,216.0,49.0,4.0,2007,1.29,24.77,-2.99
535,12,Sun,November 25,1:02PM ET,W,False,7-4,True,Washington Redskins,19.0,13.0,9.0,192.0,93.0,99.0,,23.0,412.0,292.0,120.0,6.0,2007,-12.06,14.88,2.72
536,13,Sun,December 2,4:15PM ET,W,False,8-4,False,New Orleans Saints,27.0,23.0,24.0,466.0,294.0,172.0,1.0,13.0,246.0,162.0,84.0,1.0,2007,9.19,2.5,-7.94
537,14,Sun,December 9,1:01PM ET,L,False,8-5,False,Houston Texans,14.0,28.0,16.0,305.0,234.0,71.0,2.0,18.0,257.0,186.0,71.0,2.0,2007,-10.89,3.03,-4.95
538,15,Sun,December 16,1:03PM ET,W,False,9-5,True,Atlanta Falcons,37.0,3.0,21.0,285.0,95.0,190.0,1.0,5.0,133.0,27.0,106.0,4.0,2007,0.62,27.96,5.23
539,16,Sun,December 23,4:05PM ET,L,False,9-6,False,San Francisco 49ers,19.0,21.0,20.0,434.0,367.0,67.0,2.0,11.0,213.0,116.0,97.0,2.0,2007,-11.83,14.8,-8.23
540,17,Sun,December 30,1:02PM ET,L,False,9-7,True,Carolina Panthers,23.0,31.0,17.0,303.0,196.0,107.0,1.0,20.0,349.0,169.0,180.0,2.0,2007,-1.79,-7.49,-2.55
541,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2007,,,
542,Wild Card,Sun,January 6,1:03PM ET,L,False,9-8,True,New York Giants,14.0,24.0,20.0,271.0,202.0,69.0,3.0,16.0,277.0,177.0,100.0,,2007,3.12,-4.54,-8.76
543,1,Sun,September 7,1:02PM ET,L,False,0-1,False,New Orleans Saints,20.0,24.0,18.0,352.0,206.0,146.0,1.0,16.0,438.0,337.0,101.0,1.0,2008,-4.35,-2.73,3.1
544,2,Sun,September 14,4:05PM ET,W,False,1-1,True,Atlanta Falcons,24.0,9.0,15.0,311.0,147.0,164.0,1.0,14.0,234.0,129.0,105.0,2.0,2008,-1.93,16.07,1.25
545,3,Sun,September 21,1:02PM ET,W,True,2-1,False,Chicago Bears,27.0,24.0,28.0,454.0,407.0,47.0,4.0,21.0,405.0,247.0,158.0,2.0,2008,0.81,6.65,-3.46
546,4,Sun,September 28,1:02PM ET,W,False,3-1,True,Green Bay Packers,30.0,21.0,20.0,327.0,149.0,178.0,3.0,8.0,181.0,153.0,28.0,4.0,2008,-13.18,26.4,0.28
547,5,Sun,October 5,4:05PM ET,L,False,3-2,False,Denver Broncos,13.0,16.0,17.0,307.0,168.0,139.0,1.0,17.0,333.0,227.0,106.0,1.0,2008,1.14,-0.93,-2.1
548,6,Sun,October 12,1:02PM ET,W,False,4-2,True,Carolina Panthers,27.0,3.0,17.0,315.0,173.0,142.0,,14.0,282.0,242.0,40.0,3.0,2008,4.44,17.9,1.19
549,7,Sun,October 19,8:23PM ET,W,False,5-2,True,Seattle Seahawks,20.0,10.0,22.0,402.0,305.0,97.0,1.0,7.0,176.0,73.0,103.0,2.0,2008,3.3,11.57,-3.67
550,8,Sun,October 26,1:02PM ET,L,False,5-3,False,Dallas Cowboys,9.0,13.0,15.0,262.0,213.0,49.0,1.0,17.0,172.0,102.0,70.0,,2008,-6.33,6.96,-4.15
551,9,Sun,November 2,1:03PM ET,W,True,6-3,False,Kansas City Chiefs,30.0,27.0,24.0,423.0,342.0,81.0,4.0,21.0,384.0,201.0,183.0,1.0,2008,-3.16,-6.83,10.99
552,10,,,,,False,,True,Bye Week,,,,,,,,,,,,,2008,,,
553,11,Sun,November 16,1:02PM ET,W,False,7-3,True,Minnesota Vikings,19.0,13.0,21.0,363.0,255.0,108.0,1.0,14.0,210.0,111.0,99.0,2.0,2008,0.83,9.25,-0.69
554,12,Sun,November 23,1:03PM ET,W,False,8-3,False,Detroit Lions,38.0,20.0,15.0,255.0,139.0,116.0,3.0,9.0,207.0,99.0,108.0,3.0,2008,-6.01,26.59,1.19
555,13,Sun,November 30,1:02PM ET,W,False,9-3,True,New Orleans Saints,23.0,20.0,11.0,254.0,105.0,149.0,1.0,18.0,332.0,288.0,44.0,3.0,2008,-8.41,10.23,1.87
556,14,Mon,December 8,8:36PM ET,L,False,9-4,False,Carolina Panthers,23.0,38.0,21.0,384.0,298.0,86.0,,26.0,464.0,165.0,299.0,2.0,2008,11.36,-23.75,-4.61
557,15,Sun,December 14,1:03PM ET,L,True,9-5,False,Atlanta Falcons,10.0,13.0,19.0,325.0,226.0,99.0,1.0,18.0,373.0,198.0,175.0,3.0,2008,-8.47,5.0,0.48
558,16,Sun,December 21,1:02PM ET,L,False,9-6,True,San Diego Chargers,24.0,41.0,20.0,342.0,231.0,111.0,3.0,8.0,370.0,280.0,90.0,,2008,-5.74,-15.65,4.78
559,17,Sun,December 28,1:02PM ET,L,False,9-7,True,Oakland Raiders,24.0,31.0,15.0,380.0,255.0,125.0,1.0,18.0,337.0,145.0,192.0,1.0,2008,5.89,-5.96,-6.8
560,1,Sun,September 13,1:03PM ET,L,False,0-1,True,Dallas Cowboys,21.0,34.0,26.0,450.0,276.0,174.0,,18.0,462.0,344.0,118.0,,2009,16.05,-19.25,-11.93
561,2,Sun,September 20,4:05PM ET,L,False,0-2,False,Buffalo Bills,20.0,33.0,19.0,353.0,296.0,57.0,2.0,25.0,438.0,220.0,218.0,2.0,2009,-13.81,-1.06,0.89
562,3,Sun,September 27,1:00PM ET,L,False,0-3,True,New York Giants,0.0,24.0,5.0,86.0,58.0,28.0,1.0,27.0,397.0,171.0,226.0,,2009,-17.77,-14.53,6.88
563,4,Sun,October 4,1:00PM ET,L,False,0-4,False,Washington Redskins,13.0,16.0,12.0,229.0,100.0,129.0,2.0,14.0,277.0,152.0,125.0,4.0,2009,-14.78,12.73,-1.92
564,5,Sun,October 11,1:02PM ET,L,False,0-5,False,Philadelphia Eagles,14.0,33.0,22.0,303.0,218.0,85.0,3.0,16.0,325.0,249.0,76.0,,2009,-7.24,-11.71,-0.81
565,6,Sun,October 18,1:00PM ET,L,False,0-6,True,Carolina Panthers,21.0,28.0,12.0,245.0,121.0,124.0,2.0,22.0,322.0,55.0,267.0,3.0,2009,-9.11,-2.14,2.68
566,7,Sun,October 25,1:06PM ET,L,False,0-7,True,New England Patriots,7.0,35.0,10.0,240.0,151.0,89.0,3.0,18.0,414.0,307.0,107.0,2.0,2009,-25.62,-5.48,0.17
567,8,,,,,False,,True,Bye Week,,,,,,,,,,,,,2009,,,
568,9,Sun,November 8,1:03PM ET,W,False,1-7,True,Green Bay Packers,38.0,28.0,17.0,279.0,198.0,81.0,1.0,20.0,404.0,234.0,170.0,3.0,2009,-3.29,1.37,7.71
569,10,Sun,November 15,1:03PM ET,L,False,1-8,False,Miami Dolphins,23.0,25.0,16.0,301.0,180.0,121.0,2.0,23.0,374.0,175.0,199.0,2.0,2009,-10.46,-2.42,13.45
570,11,Sun,November 22,1:00PM ET,L,False,1-9,True,New Orleans Saints,7.0,38.0,14.0,219.0,100.0,119.0,4.0,21.0,370.0,187.0,183.0,,2009,-19.06,-12.77,-0.15
571,12,Sun,November 29,1:03PM ET,L,False,1-10,False,Atlanta Falcons,17.0,20.0,13.0,318.0,245.0,73.0,1.0,21.0,297.0,222.0,75.0,1.0,2009,-1.78,2.72,-1.82
572,13,Sun,December 6,1:03PM ET,L,False,1-11,False,Carolina Panthers,6.0,16.0,22.0,469.0,315.0,154.0,5.0,15.0,309.0,152.0,157.0,2.0,2009,-7.42,2.39,-4.71
573,14,Sun,December 13,1:00PM ET,L,False,1-12,True,New York Jets,3.0,26.0,6.0,124.0,81.0,43.0,3.0,14.0,310.0,135.0,175.0,1.0,2009,-37.24,6.55,7.83
574,15,Sun,December 20,4:16PM ET,W,False,2-12,False,Seattle Seahawks,24.0,7.0,15.0,339.0,205.0,134.0,1.0,23.0,380.0,252.0,128.0,5.0,2009,1.68,9.02,4.94
575,16,Sun,December 27,1:03PM ET,W,True,3-12,False,New Orleans Saints,20.0,17.0,24.0,439.0,263.0,176.0,2.0,23.0,373.0,249.0,124.0,1.0,2009,3.51,-11.81,11.3
576,17,Sun,January 3,1:03PM ET,L,False,3-13,True,Atlanta Falcons,10.0,20.0,13.0,206.0,166.0,40.0,2.0,24.0,397.0,214.0,183.0,3.0,2009,-11.72,-3.03,6.81
577,1,Sun,September 12,1:02PM ET,W,False,1-0,True,Cleveland Browns,17.0,14.0,13.0,288.0,169.0,119.0,2.0,15.0,340.0,236.0,104.0,3.0,2010,-11.89,11.19,0.29
578,2,Sun,September 19,1:03PM ET,W,False,2-0,False,Carolina Panthers,20.0,7.0,14.0,273.0,178.0,95.0,,16.0,278.0,159.0,119.0,3.0,2010,1.54,11.82,-0.8
579,3,Sun,September 26,1:03PM ET,L,False,2-1,True,Pittsburgh Steelers,13.0,38.0,18.0,303.0,228.0,75.0,2.0,17.0,387.0,186.0,201.0,2.0,2010,-10.71,-11.67,-0.86
580,4,,,,,False,,True,Bye Week,,,,,,,,,,,,,2010,,,
581,5,Sun,October 10,1:03PM ET,W,False,3-1,False,Cincinnati Bengals,24.0,21.0,21.0,391.0,266.0,125.0,3.0,20.0,358.0,209.0,149.0,4.0,2010,7.55,9.47,-12.83
582,6,Sun,October 17,1:02PM ET,L,False,3-2,True,New Orleans Saints,6.0,31.0,21.0,277.0,235.0,42.0,1.0,27.0,475.0,263.0,212.0,1.0,2010,-1.47,-24.0,-1.98
583,7,Sun,October 24,1:02PM ET,W,False,4-2,True,St. Louis Rams,18.0,17.0,17.0,313.0,189.0,124.0,,19.0,285.0,124.0,161.0,1.0,2010,-2.63,-0.62,3.38
